NaN,NaN,Inf,NaN
2,5.5,3,6
1.3125,2.3203,1.8125,3.026
1.1111,1.6543,1.4444,2.3251
1.0156,1.3794,1.2656,2.0186
0.96,1.2312,1.16,1.8475
0.92361,1.139,1.0903,1.7385
0.89796,1.0762,1.0408,1.6631
0.87891,1.0308,1.0039,1.6078
0.8642,0.99642,0.97531,1.5655
0.8525,0.96951,0.9525,1.5322
0.84298,0.94789,0.93388,1.5052
0.83507,0.93013,0.9184,1.4829
0.8284,0.91529,0.90533,1.4642
0.8227,0.9027,0.89413,1.4483
0.81778,0.89189,0.88444,1.4346
0.81348,0.88251,0.87598,1.4226
0.80969,0.87429,0.86851,1.4122
0.80633,0.86703,0.86188,1.4029
0.80332,0.86057,0.85596,1.3946
0.80063,0.85478,0.85063,1.3871
0.79819,0.84957,0.8458,1.3804
0.79597,0.84485,0.84143,1.3744
0.79395,0.84056,0.83743,1.3688
0.7921,0.83664,0.83377,1.3638
0.7904,0.83305,0.8304,1.3591
0.78883,0.82974,0.82729,1.3548
0.78738,0.82668,0.82442,1.3508
0.78603,0.82385,0.82175,1.3472
0.78478,0.82123,0.81926,1.3438
0.78361,0.81878,0.81694,1.3406
0.78252,0.81649,0.81478,1.3376
0.78149,0.81435,0.81274,1.3348
0.78053,0.81235,0.81084,1.3322
0.77963,0.81046,0.80904,1.3297
0.77878,0.80869,0.80735,1.3274
0.77797,0.80702,0.80575,1.3252
0.77721,0.80544,0.80424,1.3232
0.77649,0.80394,0.8028,1.3212
0.77581,0.80253,0.80145,1.3194
0.77516,0.80118,0.80016,1.3176
0.77454,0.79991,0.79893,1.3159
0.77395,0.79869,0.79776,1.3143
0.77339,0.79754,0.79665,1.3128
0.77286,0.79643,0.79558,1.3114
0.77235,0.79538,0.79457,1.31
0.77186,0.79437,0.7936,1.3087
0.77139,0.79341,0.79267,1.3074
0.77094,0.79249,0.79178,1.3062
0.77051,0.7916,0.79092,1.3051
0.7701,0.79076,0.7901,1.3039
0.7697,0.78994,0.78931,1.3029
0.76932,0.78916,0.78855,1.3018
0.76896,0.78841,0.78782,1.3009
0.7686,0.78768,0.78712,1.2999
0.76826,0.78699,0.78645,1.299
0.76794,0.78632,0.78579,1.2981
0.76762,0.78567,0.78516,1.2972
0.76732,0.78504,0.78456,1.2964
0.76702,0.78444,0.78397,1.2956
0.76674,0.78386,0.7834,1.2949
0.76646,0.78329,0.78285,1.2941
0.76619,0.78275,0.78232,1.2934
0.76594,0.78222,0.78181,1.2927
0.76569,0.78171,0.78131,1.292
0.76544,0.78122,0.78083,1.2914
0.76521,0.78074,0.78036,1.2908
0.76498,0.78027,0.77991,1.2901
0.76476,0.77982,0.77947,1.2895
0.76455,0.77938,0.77904,1.289
0.76434,0.77896,0.77862,1.2884
0.76413,0.77854,0.77822,1.2879
0.76394,0.77814,0.77783,1.2873
0.76375,0.77775,0.77744,1.2868
0.76356,0.77737,0.77707,1.2863
0.76338,0.777,0.77671,1.2858
0.7632,0.77664,0.77636,1.2853
0.76303,0.77629,0.77602,1.2849
0.76286,0.77595,0.77568,1.2844
0.7627,0.77562,0.77536,1.284
0.76254,0.77529,0.77504,1.2836
0.76238,0.77498,0.77473,1.2832
0.76223,0.77467,0.77443,1.2827
0.76208,0.77437,0.77413,1.2823
0.76194,0.77408,0.77384,1.282
0.7618,0.77379,0.77356,1.2816
0.76166,0.77351,0.77329,1.2812
0.76153,0.77324,0.77302,1.2809
0.7614,0.77297,0.77276,1.2805
0.76127,0.77271,0.7725,1.2802
0.76114,0.77245,0.77225,1.2798
0.76102,0.77221,0.77201,1.2795
0.7609,0.77196,0.77177,1.2792
0.76078,0.77172,0.77153,1.2788
0.76067,0.77149,0.7713,1.2785
0.76055,0.77126,0.77108,1.2782
0.76044,0.77104,0.77086,1.2779
0.76034,0.77082,0.77065,1.2777
0.76023,0.7706,0.77043,1.2774
0.76013,0.77039,0.77023,1.2771
0.76003,0.77019,0.77003,1.2768
0.75993,0.76999,0.76983,1.2766
0.75983,0.76979,0.76963,1.2763
0.75973,0.76959,0.76944,1.276
0.75964,0.7694,0.76925,1.2758
0.75955,0.76922,0.76907,1.2755
0.75946,0.76904,0.76889,1.2753
0.75937,0.76886,0.76871,1.2751
0.75928,0.76868,0.76854,1.2748
0.7592,0.76851,0.76837,1.2746
0.75911,0.76834,0.7682,1.2744
0.75903,0.76817,0.76804,1.2741
0.75895,0.76801,0.76788,1.2739
0.75887,0.76785,0.76772,1.2737
0.75879,0.76769,0.76756,1.2735
0.75871,0.76753,0.76741,1.2733
0.75864,0.76738,0.76726,1.2731
0.75857,0.76723,0.76711,1.2729
0.75849,0.76708,0.76697,1.2727
0.75842,0.76694,0.76682,1.2725
0.75835,0.7668,0.76668,1.2723
0.75828,0.76666,0.76655,1.2721
0.75821,0.76652,0.76641,1.272
0.75815,0.76638,0.76628,1.2718
0.75808,0.76625,0.76615,1.2716
0.75802,0.76612,0.76602,1.2714
0.75795,0.76599,0.76589,1.2713
0.75789,0.76586,0.76576,1.2711
0.75783,0.76574,0.76564,1.2709
0.75777,0.76562,0.76552,1.2708
0.75771,0.7655,0.7654,1.2706
0.75765,0.76538,0.76528,1.2704
0.75759,0.76526,0.76517,1.2703
0.75753,0.76514,0.76505,1.2701
0.75748,0.76503,0.76494,1.27
0.75742,0.76492,0.76483,1.2698
0.75737,0.76481,0.76472,1.2697
0.75731,0.7647,0.76461,1.2695
0.75726,0.76459,0.76451,1.2694
0.75721,0.76449,0.7644,1.2693
0.75716,0.76438,0.7643,1.2691
0.7571,0.76428,0.7642,1.269
0.75705,0.76418,0.7641,1.2689
0.75701,0.76408,0.764,1.2687
0.75696,0.76398,0.7639,1.2686
0.75691,0.76388,0.7638,1.2685
0.75686,0.76379,0.76371,1.2683
0.75681,0.76369,0.76362,1.2682
0.75677,0.7636,0.76352,1.2681
0.75672,0.76351,0.76343,1.268
0.75668,0.76342,0.76334,1.2678
0.75663,0.76333,0.76326,1.2677
0.75659,0.76324,0.76317,1.2676
0.75655,0.76315,0.76308,1.2675
0.7565,0.76307,0.763,1.2674
0.75646,0.76298,0.76291,1.2673
0.75642,0.7629,0.76283,1.2672
